date,shelter,capacity_actual_bed,capacity_funding_bed,occupied_bed,unoccupied_beds,unavailable_beds,capacity_actual_room,capacity_funding_room,occupied_rooms,unoccupied_rooms,unavailable_rooms,occupancy_rate_bed,occupancy_rate_rooms,service_user_count
2023-11-10,Shelter 3,137,149,30,107,12,105,150,20,85,45,0.21897810218978103,0.19047619047619047,50
2023-11-11,Shelter 3,107,150,27,80,43,118,142,19,99,24,0.2523364485981308,0.16101694915254236,46
2023-11-12,Shelter 3,120,148,31,89,28,132,140,19,113,8,0.25833333333333336,0.14393939393939395,50
2023-11-13,Shelter 3,129,147,28,101,18,104,146,18,86,42,0.21705426356589147,0.17307692307692307,46
2023-11-14,Shelter 3,129,147,26,103,18,108,146,20,88,38,0.20155038759689922,0.18518518518518517,46
2023-11-15,Shelter 3,130,148,41,89,18,139,150,20,119,11,0.3153846153846154,0.14388489208633093,61
2023-11-16,Shelter 3,126,142,37,89,16,129,140,19,110,11,0.29365079365079366,0.14728682170542637,56
2023-11-17,Shelter 3,100,149,31,69,49,118,149,17,101,31,0.31,0.1440677966101695,48
2023-11-18,Shelter 3,134,140,39,95,6,110,142,18,92,32,0.291044776119403,0.16363636363636364,57
2023-11-19,Shelter 3,140,140,28,112,0,114,141,18,96,27,0.2,0.15789473684210525,46
2023-11-20,Shelter 3,136,150,33,103,14,100,149,25,75,49,0.2426470588235294,0.25,58
2023-11-21,Shelter 3,107,143,38,69,36,122,143,26,96,21,0.35514018691588783,0.21311475409836064,64
2023-11-22,Shelter 3,112,142,33,79,30,135,145,19,116,10,0.29464285714285715,0.14074074074074075,52
2023-11-23,Shelter 3,138,146,28,110,8,140,144,24,116,4,0.2028985507246377,0.17142857142857143,52
2023-11-24,Shelter 3,138,147,25,113,9,134,145,20,114,11,0.18115942028985507,0.14925373134328357,45
2023-11-25,Shelter 3,108,141,37,71,33,131,140,21,110,9,0.3425925925925926,0.16030534351145037,58
2023-11-26,Shelter 3,122,148,44,78,26,136,146,19,117,10,0.36065573770491804,0.13970588235294118,63
2023-11-27,Shelter 3,101,146,40,61,45,109,146,30,79,37,0.39603960396039606,0.27522935779816515,70
2023-11-28,Shelter 3,116,145,31,85,29,139,145,19,120,6,0.2672413793103448,0.1366906474820144,50
2023-11-29,Shelter 3,120,150,27,93,30,123,144,17,106,21,0.225,0.13821138211382114,44
2023-11-30,Shelter 3,132,145,41,91,13,114,143,30,84,29,0.3106060606060606,0.2631578947368421,71
2023-12-01,Shelter 3,111,144,33,78,33,133,141,19,114,8,0.2972972972972973,0.14285714285714285,52
2023-12-02,Shelter 3,129,146,21,108,17,139,143,20,119,4,0.16279069767441862,0.14388489208633093,41
2023-12-03,Shelter 3,128,143,36,92,15,123,142,20,103,19,0.28125,0.16260162601626016,56
2023-12-04,Shelter 3,106,147,42,64,41,139,146,22,117,7,0.39622641509433965,0.15827338129496402,64
2023-12-05,Shelter 3,107,144,20,87,37,114,141,14,100,27,0.18691588785046728,0.12280701754385964,34
2023-12-06,Shelter 3,121,147,29,92,26,106,144,13,93,38,0.2396694214876033,0.12264150943396226,42
2023-12-07,Shelter 3,120,140,36,84,20,140,145,16,124,5,0.3,0.11428571428571428,52
2023-12-08,Shelter 3,139,150,34,105,11,118,145,22,96,27,0.2446043165467626,0.1864406779661017,56
2023-12-09,Shelter 3,115,144,22,93,29,100,149,18,82,49,0.19130434782608696,0.18,40
2023-12-10,Shelter 3,124,146,28,96,22,112,144,19,93,32,0.22580645161290322,0.16964285714285715,47
2023-12-11,Shelter 3,118,148,27,91,30,126,146,21,105,20,0.2288135593220339,0.16666666666666666,48
2023-12-12,Shelter 3,131,143,26,105,12,100,149,19,81,49,0.1984732824427481,0.19,45
2023-12-13,Shelter 3,115,141,28,87,26,119,150,21,98,31,0.24347826086956523,0.17647058823529413,49
2023-12-14,Shelter 3,140,150,36,104,10,111,146,20,91,35,0.2571428571428571,0.18018018018018017,56
2023-12-15,Shelter 3,118,145,22,96,27,117,143,19,98,26,0.1864406779661017,0.1623931623931624,41
2023-12-16,Shelter 3,121,150,18,103,29,108,144,26,82,36,0.1487603305785124,0.24074074074074073,44
2023-12-17,Shelter 3,114,150,29,85,36,133,147,17,116,14,0.2543859649122807,0.12781954887218044,46
2023-12-18,Shelter 3,138,146,32,106,8,136,148,24,112,12,0.2318840579710145,0.17647058823529413,56
2023-12-19,Shelter 3,136,148,35,101,12,131,148,19,112,17,0.25735294117647056,0.1450381679389313,54
2023-12-20,Shelter 3,113,148,36,77,35,127,150,20,107,23,0.3185840707964602,0.15748031496062992,56
2023-12-21,Shelter 3,125,149,36,89,24,136,140,27,109,4,0.288,0.19852941176470587,63
2023-12-22,Shelter 3,128,143,22,106,15,132,140,12,120,8,0.171875,0.09090909090909091,34
2023-12-23,Shelter 3,110,148,24,86,38,128,147,16,112,19,0.21818181818181817,0.125,40
2023-12-24,Shelter 3,112,146,36,76,34,105,147,18,87,42,0.32142857142857145,0.17142857142857143,54
2023-12-25,Shelter 3,102,144,28,74,42,107,148,10,97,41,0.27450980392156865,0.09345794392523364,38
2023-12-26,Shelter 3,131,147,28,103,16,137,145,19,118,8,0.21374045801526717,0.1386861313868613,47
2023-12-27,Shelter 3,133,141,28,105,8,121,146,12,109,25,0.21052631578947367,0.09917355371900827,40
2023-12-28,Shelter 3,131,150,30,101,19,133,142,15,118,9,0.22900763358778625,0.11278195488721804,45
2023-12-29,Shelter 3,134,144,36,98,10,130,142,20,110,12,0.26865671641791045,0.15384615384615385,56
2023-12-30,Shelter 3,119,144,35,84,25,134,150,15,119,16,0.29411764705882354,0.11194029850746269,50
2023-12-31,Shelter 3,107,141,31,76,34,111,147,20,91,36,0.2897196261682243,0.18018018018018017,51
